,Datum,Anfang,Ende,Biomasse [MWh] Originalauflösungen,Wasserkraft [MWh] Originalauflösungen,Wind Offshore [MWh] Originalauflösungen,Wind Onshore [MWh] Originalauflösungen,Photovoltaik [MWh] Originalauflösungen,Sonstige Erneuerbare [MWh] Originalauflösungen,Kernenergie [MWh] Originalauflösungen,Braunkohle [MWh] Originalauflösungen,Steinkohle [MWh] Originalauflösungen,Erdgas [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen,Sonstige Konventionelle [MWh] Originalauflösungen,hour
25679,2023-09-25,12:45,13:00,976.25,426.0,1014.75,1665.75,8644.75,32.25,0.0,1405.0,805.0,874.5,43.0,354.0,12
25680,2023-09-25,13:00,13:15,977.0,435.75,992.75,1626.0,8657.5,30.5,0.0,1369.75,805.5,870.75,13.0,351.25,13
25681,2023-09-25,13:15,13:30,974.25,436.0,965.75,1597.0,8626.5,29.75,0.0,1375.0,827.5,874.25,12.5,348.25,13
25682,2023-09-25,13:30,13:45,971.0,448.0,893.75,1552.5,8548.5,29.75,0.0,1399.75,867.0,873.25,14.75,347.75,13
25683,2023-09-25,13:45,14:00,968.75,436.0,872.5,1484.75,8416.75,29.75,0.0,1427.25,873.0,870.25,13.75,347.75,13
25684,2023-09-25,14:00,14:15,965.5,440.5,846.5,1415.75,8224.5,29.0,0.0,1460.0,880.25,863.25,5.5,346.75,14
25685,2023-09-25,14:15,14:30,968.5,448.0,838.25,1358.25,8019.75,29.0,0.0,1474.0,928.5,869.75,21.5,347.0,14
25686,2023-09-25,14:30,14:45,969.0,459.25,829.5,1307.5,7783.25,29.0,0.0,1480.0,961.25,878.25,33.0,344.75,14
25687,2023-09-25,14:45,15:00,971.75,437.5,809.75,1271.5,7510.25,29.0,0.0,1542.75,996.75,885.0,59.0,347.25,14
25688,2023-09-25,15:00,15:15,975.25,415.5,767.5,1233.75,7183.0,29.75,0.0,1644.75,1005.0,957.25,13.25,347.25,15
25689,2023-09-25,15:15,15:30,976.75,429.25,746.5,1207.0,6833.0,29.75,0.0,1725.25,1010.0,979.5,16.25,352.75,15
25690,2023-09-25,15:30,15:45,979.0,455.5,725.0,1213.0,6447.75,29.75,0.0,1792.75,1042.75,972.25,34.75,353.5,15
25691,2023-09-25,15:45,16:00,986.5,454.25,703.0,1189.75,6024.75,30.0,0.0,1918.25,1134.0,999.5,152.0,353.0,15
25692,2023-09-25,16:00,16:15,999.5,427.75,681.25,1140.0,5578.75,31.5,0.0,2088.25,1214.0,1089.0,98.5,357.5,16
25693,2023-09-25,16:15,16:30,1008.0,433.25,674.75,1100.75,5081.5,32.0,0.0,2202.0,1270.0,1123.5,115.25,359.75,16
25694,2023-09-25,16:30,16:45,1007.25,449.5,624.75,1049.5,4571.0,32.0,0.0,2251.75,1362.25,1143.0,127.75,360.25,16
25695,2023-09-25,16:45,17:00,1005.75,449.75,571.75,1006.25,4042.0,32.25,0.0,2338.25,1500.25,1210.75,156.0,360.75,16
25696,2023-09-25,17:00,17:15,1010.75,420.5,465.5,966.0,3422.75,33.0,0.0,2464.5,1603.75,1292.0,140.75,363.5,17
25697,2023-09-25,17:15,17:30,1019.25,462.75,404.25,887.75,2844.75,32.75,0.0,2584.5,1703.0,1366.5,265.0,365.75,17
25698,2023-09-25,17:30,17:45,1031.25,460.0,372.5,806.5,2257.75,32.75,0.0,2632.0,1843.5,1427.5,646.5,365.0,17
25699,2023-09-25,17:45,18:00,1040.75,464.5,362.5,747.0,1712.5,33.25,0.0,2677.0,1955.75,1536.5,1030.75,366.0,17
25700,2023-09-25,18:00,18:15,1059.0,407.5,360.75,696.75,1214.0,34.5,0.0,2696.75,2076.25,1679.75,434.5,369.25,18
25701,2023-09-25,18:15,18:30,1072.75,409.75,368.75,647.25,766.5,34.5,0.0,2774.75,2120.75,1786.25,778.0,370.25,18
25702,2023-09-25,18:30,18:45,1078.75,443.75,377.25,658.75,405.0,34.75,0.0,2824.75,2117.5,1862.75,1270.0,370.5,18
25703,2023-09-25,18:45,19:00,1083.25,450.75,383.75,730.75,140.5,34.75,0.0,2849.5,2109.0,1893.75,1516.0,370.25,18
25704,2023-09-25,19:00,19:15,1088.25,433.5,381.25,771.75,32.25,34.75,0.0,2859.0,2128.75,1935.0,1432.0,371.25,19
25705,2023-09-25,19:15,19:30,1093.5,450.75,354.75,748.75,4.75,34.75,0.0,2871.5,2119.0,1957.0,1460.0,371.5,19
25706,2023-09-25,19:30,19:45,1093.75,472.5,346.75,743.75,0.75,35.0,0.0,2872.0,2125.0,1963.75,1581.75,370.25,19
25707,2023-09-25,19:45,20:00,1101.25,471.5,335.25,764.0,0.0,35.0,0.0,2873.75,2124.0,1963.5,1527.75,369.5,19
25708,2023-09-25,20:00,20:15,1100.0,453.0,348.25,782.0,0.0,35.0,0.0,2878.75,2137.75,1947.25,1415.5,369.25,20
25709,2023-09-25,20:15,20:30,1102.0,423.5,323.5,800.0,0.0,35.0,0.0,2876.75,2107.0,1947.5,1360.0,370.25,20
25710,2023-09-25,20:30,20:45,1105.5,423.5,330.75,811.25,0.0,35.0,0.0,2871.0,2098.0,1938.25,1107.25,369.25,20
25711,2023-09-25,20:45,21:00,1112.75,410.25,312.75,839.0,0.0,35.25,0.0,2873.25,2097.25,1913.25,892.25,367.25,20
25712,2023-09-25,21:00,21:15,1105.5,427.5,278.25,855.5,0.0,35.25,0.0,2860.0,2067.0,1856.0,788.75,367.25,21
25713,2023-09-25,21:15,21:30,1103.0,418.25,261.75,881.25,0.0,35.25,0.0,2789.0,2047.25,1741.5,636.0,369.0,21
25714,2023-09-25,21:30,21:45,1101.25,398.25,258.5,890.0,0.0,35.25,0.0,2765.25,2043.0,1591.5,532.75,370.0,21
25715,2023-09-25,21:45,22:00,1098.25,405.0,248.0,913.5,0.0,35.25,0.0,2756.0,2002.75,1544.75,319.75,370.5,21
25716,2023-09-25,22:00,22:15,1075.25,451.75,234.5,897.75,0.0,35.75,0.0,2762.0,1937.5,1451.0,445.0,369.5,22
25717,2023-09-25,22:15,22:30,1069.25,408.25,224.25,892.25,0.0,35.75,0.0,2754.0,1916.75,1360.75,307.25,370.5,22
25718,2023-09-25,22:30,22:45,1064.75,388.75,214.5,876.25,0.0,35.75,0.0,2778.5,1846.5,1328.75,256.5,370.75,22
25719,2023-09-25,22:45,23:00,1062.0,391.0,201.0,858.75,0.0,35.75,0.0,2787.5,1786.75,1320.5,162.25,368.0,22
25720,2023-09-25,23:00,23:15,1045.75,416.75,183.0,831.25,0.0,35.75,0.0,2786.25,1718.0,1272.25,191.5,367.25,23
25721,2023-09-25,23:15,23:30,1044.0,422.25,167.25,804.75,0.0,34.25,0.0,2775.5,1686.25,1215.0,167.5,365.25,23
25722,2023-09-25,23:30,23:45,1039.75,428.75,156.75,758.25,0.0,33.75,0.0,2768.5,1663.5,1182.5,160.5,364.75,23
25723,2023-09-25,23:45,00:00,1039.25,421.25,143.5,713.5,0.0,32.75,0.0,2748.0,1597.5,1176.0,160.75,363.25,23
25724,2023-09-26,00:00,00:15,1021.0,440.5,131.5,657.75,0.0,32.25,0.0,2767.25,1580.75,1158.5,38.5,354.5,0
25725,2023-09-26,00:15,00:30,1016.25,432.0,122.25,610.5,0.0,32.25,0.0,2747.75,1554.0,1156.25,33.0,356.25,0
25726,2023-09-26,00:30,00:45,1016.0,427.25,101.0,562.0,0.0,32.25,0.0,2747.25,1522.5,1119.25,35.25,356.5,0
25727,2023-09-26,00:45,01:00,1017.25,425.25,76.0,516.75,0.0,32.25,0.0,2738.25,1486.75,1123.5,32.75,355.5,0
25728,2023-09-26,01:00,01:15,1014.75,454.0,65.75,483.75,0.0,31.25,0.0,2743.5,1444.5,1108.0,13.25,355.0,1
25729,2023-09-26,01:15,01:30,1009.25,430.25,56.75,440.0,0.0,30.75,0.0,2742.0,1416.25,1123.25,19.5,353.75,1
25730,2023-09-26,01:30,01:45,1008.25,442.0,48.75,393.25,0.0,30.5,0.0,2733.25,1417.0,1121.0,0.25,351.5,1
25731,2023-09-26,01:45,02:00,1009.75,424.25,43.0,363.5,0.0,30.5,0.0,2739.0,1408.5,1120.25,0.25,352.0,1
25732,2023-09-26,02:00,02:15,1007.0,416.75,34.5,337.25,0.0,30.5,0.0,2753.0,1409.5,1086.5,10.25,351.5,2
25733,2023-09-26,02:15,02:30,1006.25,416.75,31.0,317.5,0.0,30.5,0.0,2745.5,1409.75,1107.5,15.0,352.25,2
25734,2023-09-26,02:30,02:45,1007.25,419.0,31.0,292.0,0.0,30.5,0.0,2754.0,1406.0,1122.25,22.75,350.75,2
25735,2023-09-26,02:45,03:00,1007.25,428.25,29.5,274.75,0.0,30.5,0.0,2779.0,1403.75,1125.5,7.5,350.0,2
25736,2023-09-26,03:00,03:15,1005.25,427.5,32.5,265.25,0.0,30.5,0.0,2774.75,1405.75,1108.0,0.25,349.75,3
25737,2023-09-26,03:15,03:30,1006.75,427.25,35.25,254.0,0.0,30.5,0.0,2785.25,1404.75,1109.75,0.25,351.75,3
25738,2023-09-26,03:30,03:45,1005.5,427.25,39.25,248.0,0.0,30.5,0.0,2788.5,1407.25,1104.0,0.25,352.25,3
25739,2023-09-26,03:45,04:00,1007.0,427.75,45.0,245.25,0.0,30.5,0.0,2781.25,1406.25,1104.25,0.5,352.25,3
25740,2023-09-26,04:00,04:15,1009.0,430.0,42.25,241.0,0.0,30.75,0.0,2781.75,1403.0,1176.5,1.5,352.75,4
25741,2023-09-26,04:15,04:30,1010.0,433.75,45.5,237.0,0.0,31.75,0.0,2770.5,1409.75,1193.0,1.75,353.5,4
25742,2023-09-26,04:30,04:45,1011.5,422.75,42.5,235.0,0.0,31.75,0.0,2765.75,1434.5,1212.5,2.75,352.75,4
25743,2023-09-26,04:45,05:00,1014.25,410.75,47.0,231.0,0.0,31.75,0.0,2772.75,1519.0,1270.5,15.0,352.5,4
25744,2023-09-26,05:00,05:15,1020.75,405.25,50.0,228.5,0.0,31.75,0.0,2767.5,1627.75,1390.75,33.75,355.25,5
25745,2023-09-26,05:15,05:30,1025.0,404.5,48.75,230.25,0.0,31.75,0.0,2776.25,1614.0,1407.0,36.5,354.75,5
25746,2023-09-26,05:30,05:45,1029.75,419.0,50.5,231.5,0.0,31.75,0.0,2778.5,1698.25,1452.25,70.0,354.5,5
25747,2023-09-26,05:45,06:00,1041.5,427.0,52.0,236.0,0.0,32.5,0.0,2778.25,1783.5,1496.0,213.25,356.0,5
25748,2023-09-26,06:00,06:15,1072.0,438.0,53.25,251.0,0.0,34.0,0.0,2824.0,1861.5,1683.0,811.0,357.75,6
25749,2023-09-26,06:15,06:30,1088.25,429.75,57.25,278.0,0.0,34.25,0.0,2878.0,1921.5,1768.25,1084.25,375.5,6
25750,2023-09-26,06:30,06:45,1090.25,458.5,64.5,297.5,0.0,34.25,0.0,2892.0,1967.5,1916.0,1303.25,396.25,6
25751,2023-09-26,06:45,07:00,1098.5,457.0,72.0,321.5,1.25,34.5,0.0,2884.75,1993.5,2027.25,1473.5,398.5,6
25752,2023-09-26,07:00,07:15,1107.0,457.25,80.75,339.0,9.25,35.25,0.0,2880.0,2026.75,2102.5,1517.75,385.25,7
25753,2023-09-26,07:15,07:30,1112.25,433.75,90.0,404.0,59.75,35.0,0.0,2890.25,2039.5,2116.5,1532.25,374.25,7
25754,2023-09-26,07:30,07:45,1113.75,450.25,106.0,454.0,279.75,35.0,0.0,2895.25,2059.25,2116.0,1498.75,359.25,7
25755,2023-09-26,07:45,08:00,1114.75,444.75,111.75,455.25,602.25,35.0,0.0,2889.0,2062.0,2108.25,1406.0,360.25,7
25756,2023-09-26,08:00,08:15,1114.0,448.0,122.25,470.0,1001.25,35.75,0.0,2902.5,2097.25,2080.75,1155.25,360.75,8
25757,2023-09-26,08:15,08:30,1115.75,422.25,140.0,506.0,1492.5,35.75,0.0,2880.5,2095.75,1966.25,1014.0,361.0,8
25758,2023-09-26,08:30,08:45,1109.0,403.5,146.5,522.25,2009.5,35.5,0.0,2873.75,2094.0,1881.75,707.75,358.5,8
25759,2023-09-26,08:45,09:00,1097.5,407.5,147.25,535.0,2582.5,35.5,0.0,2867.5,2065.25,1859.5,331.0,360.0,8
25760,2023-09-26,09:00,09:15,1083.5,446.25,136.5,533.75,3162.75,34.5,0.0,2871.0,2020.25,1816.75,327.25,359.0,9
25761,2023-09-26,09:15,09:30,1077.75,408.75,135.75,508.5,3720.25,33.0,0.0,2795.5,1967.75,1671.0,142.0,356.25,9
25762,2023-09-26,09:30,09:45,1073.75,408.5,149.5,464.25,4316.0,32.75,0.0,2743.25,1885.0,1592.25,135.5,355.5,9
25763,2023-09-26,09:45,10:00,1071.25,402.25,162.25,415.75,4879.0,32.75,0.0,2739.25,1772.5,1556.5,38.25,354.5,9
25764,2023-09-26,10:00,10:15,1047.5,438.25,186.75,361.25,5408.25,32.75,0.0,2752.0,1665.0,1401.75,159.75,353.25,10
25765,2023-09-26,10:15,10:30,1045.25,415.5,203.5,302.25,5922.0,32.75,0.0,2701.75,1577.5,1315.5,114.25,354.0,10
25766,2023-09-26,10:30,10:45,1044.25,410.75,211.75,251.5,6399.5,32.5,0.0,2676.5,1492.0,1306.25,71.25,352.5,10
25767,2023-09-26,10:45,11:00,1043.75,405.0,221.25,204.25,6833.0,32.5,0.0,2631.0,1414.5,1262.25,37.25,351.25,10
25768,2023-09-26,11:00,11:15,1033.75,417.0,232.25,183.75,7224.5,32.0,0.0,2560.25,1349.25,1185.75,57.0,352.0,11
25769,2023-09-26,11:15,11:30,1030.75,407.5,235.5,191.25,7562.25,32.0,0.0,2557.25,1260.0,1148.5,37.0,353.0,11
25770,2023-09-26,11:30,11:45,1028.5,404.0,233.0,208.25,7862.0,32.0,0.0,2514.75,1206.75,1150.5,31.75,352.5,11
25771,2023-09-26,11:45,12:00,1028.5,408.75,234.75,223.75,8124.75,31.75,0.0,2401.25,1149.5,1152.75,25.75,352.25,11
25772,2023-09-26,12:00,12:15,1013.5,410.75,240.5,248.75,8322.0,31.0,0.0,2282.5,1071.75,1132.5,12.0,352.25,12
25773,2023-09-26,12:15,12:30,1013.0,410.0,236.25,272.25,8480.25,30.75,0.0,2201.0,1006.25,1111.5,21.25,353.25,12
25774,2023-09-26,12:30,12:45,1011.5,411.0,232.75,293.25,8592.5,30.75,0.0,2107.25,985.5,1111.25,7.0,351.75,12
25775,2023-09-26,12:45,13:00,1011.5,413.75,234.25,311.5,8632.0,30.75,0.0,1998.25,968.25,1109.75,12.0,350.5,12
25776,2023-09-26,13:00,13:15,1008.5,424.25,234.25,329.5,8609.75,30.25,0.0,1923.75,966.75,1072.5,30.5,351.25,13
25777,2023-09-26,13:15,13:30,1009.5,416.0,244.5,332.25,8551.0,30.25,0.0,1909.0,962.75,1068.0,37.5,351.5,13
25778,2023-09-26,13:30,13:45,1009.75,415.25,252.25,325.5,8473.75,30.25,0.0,1910.0,998.25,1063.0,36.75,351.25,13
25779,2023-09-26,13:45,14:00,1011.25,413.75,253.25,329.75,8348.75,30.25,0.0,1933.5,1029.75,1042.25,89.25,350.5,13
25780,2023-09-26,14:00,14:15,1009.75,417.25,256.0,320.0,8181.5,30.25,0.0,1986.5,1025.0,1047.75,24.0,355.5,14
25781,2023-09-26,14:15,14:30,1014.0,423.5,257.5,335.5,7967.5,30.25,0.0,2024.0,1057.5,1057.5,20.5,355.75,14
25782,2023-09-26,14:30,14:45,1016.0,439.5,254.75,325.0,7711.0,30.0,0.0,2120.5,1053.5,1054.25,33.0,354.5,14
25783,2023-09-26,14:45,15:00,1011.25,427.25,255.5,306.5,7413.25,30.0,0.0,2255.0,1106.25,1045.25,16.25,354.25,14
25784,2023-09-26,15:00,15:15,1014.0,418.0,240.25,284.0,7066.0,30.0,0.0,2495.5,1181.75,1043.25,4.5,354.0,15
25785,2023-09-26,15:15,15:30,1015.75,417.0,237.75,273.75,6689.25,30.0,0.0,2646.25,1248.25,1061.0,7.25,353.25,15
25786,2023-09-26,15:30,15:45,1019.0,424.25,244.25,256.5,6282.25,30.0,0.0,2786.25,1320.0,1081.25,21.75,353.75,15
25787,2023-09-26,15:45,16:00,1024.5,459.25,223.25,245.5,5828.0,30.0,0.0,2836.5,1435.25,1127.5,24.75,354.75,15
25788,2023-09-26,16:00,16:15,1036.5,432.25,227.75,240.75,5329.5,30.0,0.0,2827.0,1536.75,1240.75,1.25,354.25,16
25789,2023-09-26,16:15,16:30,1043.25,426.5,242.0,239.75,4818.0,30.0,0.0,2866.25,1689.0,1392.25,2.75,351.75,16
25790,2023-09-26,16:30,16:45,1050.25,475.0,234.25,229.75,4281.0,30.0,0.0,2903.0,1770.25,1497.75,64.75,354.25,16
25791,2023-09-26,16:45,17:00,1054.0,453.5,248.25,225.25,3721.75,30.25,0.0,2928.5,1896.0,1640.75,189.0,355.5,16
25792,2023-09-26,17:00,17:15,1066.5,427.0,266.25,213.0,3125.5,31.5,0.0,2916.5,1949.0,1766.0,44.0,358.5,17
25793,2023-09-26,17:15,17:30,1077.0,459.75,268.0,200.75,2541.75,32.75,0.0,2946.25,2019.25,1888.25,156.25,361.75,17
25794,2023-09-26,17:30,17:45,1088.75,506.0,283.75,198.0,1965.25,32.75,0.0,2965.75,2035.0,1948.75,729.75,362.25,17
25795,2023-09-26,17:45,18:00,1096.5,513.25,301.25,199.5,1443.0,33.0,0.0,3033.0,2089.25,1994.25,1242.25,363.5,17
25796,2023-09-26,18:00,18:15,1116.5,431.0,334.75,214.25,960.25,34.0,0.0,3032.0,2121.0,2062.25,762.5,373.25,18
25797,2023-09-26,18:15,18:30,1123.25,427.5,358.5,235.25,566.5,34.25,0.0,3047.5,2175.75,2148.5,1054.25,377.5,18
25798,2023-09-26,18:30,18:45,1124.75,450.5,384.75,278.0,263.5,34.25,0.0,3044.0,2183.75,2175.25,1353.75,380.25,18
25799,2023-09-26,18:45,19:00,1128.0,497.75,382.5,318.5,67.5,34.25,0.0,3050.75,2179.5,2192.75,1381.25,379.25,18
25800,2023-09-26,19:00,19:15,1128.75,464.0,397.5,358.5,7.75,34.25,0.0,3038.5,2192.0,2186.25,1384.25,380.75,19
25801,2023-09-26,19:15,19:30,1129.25,446.25,401.0,372.0,1.0,34.5,0.0,3044.25,2190.0,2184.25,1458.75,381.25,19
25802,2023-09-26,19:30,19:45,1128.75,447.5,399.0,399.0,0.25,34.5,0.0,3045.75,2201.0,2183.75,1452.75,382.5,19
25803,2023-09-26,19:45,20:00,1131.0,433.25,402.5,443.25,0.0,34.5,0.0,3039.75,2204.25,2182.75,1423.0,384.75,19
25804,2023-09-26,20:00,20:15,1124.75,474.5,424.25,483.5,0.0,34.5,0.0,3043.25,2199.25,2175.5,1427.75,379.75,20
25805,2023-09-26,20:15,20:30,1123.5,465.5,454.25,513.25,0.0,34.5,0.0,3038.0,2217.75,2144.75,1176.25,369.0,20
25806,2023-09-26,20:30,20:45,1118.0,455.0,502.75,544.75,0.0,34.75,0.0,3036.5,2218.75,2128.0,994.5,370.25,20
25807,2023-09-26,20:45,21:00,1115.25,427.5,526.5,580.75,0.0,34.5,0.0,3028.75,2210.0,2077.75,692.0,369.5,20
25808,2023-09-26,21:00,21:15,1106.5,443.0,602.5,630.5,0.0,34.25,0.0,2960.0,2178.0,1933.0,767.25,371.5,21
25809,2023-09-26,21:15,21:30,1104.0,424.0,665.75,685.5,0.0,34.25,0.0,2933.75,2137.5,1766.0,522.0,372.0,21
25810,2023-09-26,21:30,21:45,1094.75,416.0,681.25,733.25,0.0,34.25,0.0,2929.0,2007.0,1732.0,230.25,371.25,21
25811,2023-09-26,21:45,22:00,1088.25,420.75,698.5,767.25,0.0,34.25,0.0,2925.0,1922.25,1680.5,66.25,371.25,21
25812,2023-09-26,22:00,22:15,1064.75,431.5,710.0,771.0,0.0,34.0,0.0,2941.25,1851.75,1621.25,186.0,370.0,22
25813,2023-09-26,22:15,22:30,1057.75,423.25,717.75,774.0,0.0,32.5,0.0,2939.5,1752.0,1541.25,114.0,365.75,22
25814,2023-09-26,22:30,22:45,1053.75,436.5,735.0,774.0,0.0,31.25,0.0,2935.75,1675.0,1516.5,176.25,363.0,22
25815,2023-09-26,22:45,23:00,1051.5,402.5,734.5,770.5,0.0,31.25,0.0,2936.5,1622.0,1498.5,102.75,364.25,22
25816,2023-09-26,23:00,23:15,1037.25,447.0,709.25,774.0,0.0,30.25,0.0,2910.5,1555.25,1409.5,213.0,359.75,23
25817,2023-09-26,23:15,23:30,1033.25,432.75,668.25,779.25,0.0,30.25,0.0,2760.0,1490.25,1346.75,286.75,360.25,23
25818,2023-09-26,23:30,23:45,1032.75,428.75,656.25,776.5,0.0,30.25,0.0,2765.5,1488.25,1271.5,230.75,361.5,23
25819,2023-09-26,23:45,00:00,1033.25,411.0,637.75,792.5,0.0,30.25,0.0,2774.5,1479.5,1200.25,129.25,361.75,23
25820,2023-09-27,00:00,00:15,1017.5,425.75,626.75,800.75,0.0,30.5,0.0,2764.5,1455.75,1085.75,185.75,366.5,0
25821,2023-09-27,00:15,00:30,1016.5,411.5,661.5,812.5,0.0,30.5,0.0,2748.75,1442.25,1019.75,125.5,366.25,0
25822,2023-09-27,00:30,00:45,1016.0,409.0,704.0,803.25,0.0,30.5,0.0,2749.5,1429.25,1040.0,46.0,366.5,0
25823,2023-09-27,00:45,01:00,1015.75,419.5,683.75,792.0,0.0,30.25,0.0,2743.75,1412.5,1007.25,1.75,366.25,0
25824,2023-09-27,01:00,01:15,1010.25,436.75,673.0,775.75,0.0,29.0,0.0,2735.25,1404.75,942.5,55.25,363.5,1
25825,2023-09-27,01:15,01:30,1010.75,407.75,607.75,761.25,0.0,28.75,0.0,2730.25,1400.0,938.5,5.5,364.0,1
25826,2023-09-27,01:30,01:45,1013.0,405.5,614.0,746.75,0.0,28.75,0.0,2730.5,1398.5,930.25,1.5,364.75,1
25827,2023-09-27,01:45,02:00,1013.5,405.25,604.5,732.5,0.0,28.75,0.0,2723.5,1380.0,934.0,2.0,364.5,1
25828,2023-09-27,02:00,02:15,1009.75,426.25,602.25,724.5,0.0,29.0,0.0,2674.25,1381.5,950.25,45.25,363.75,2
25829,2023-09-27,02:15,02:30,1007.25,404.0,570.25,727.0,0.0,29.25,0.0,2647.5,1375.0,947.5,12.75,365.75,2
25830,2023-09-27,02:30,02:45,1007.75,402.75,551.5,716.0,0.0,29.5,0.0,2654.0,1379.0,947.5,10.5,364.75,2
25831,2023-09-27,02:45,03:00,1007.75,399.0,539.0,718.25,0.0,29.5,0.0,2650.0,1379.0,946.0,5.0,363.75,2
25832,2023-09-27,03:00,03:15,1004.75,398.5,537.0,717.0,0.0,29.5,0.0,2641.0,1398.0,955.5,5.0,362.75,3
25833,2023-09-27,03:15,03:30,1006.5,396.75,526.75,711.0,0.0,30.25,0.0,2651.75,1404.75,962.0,9.0,362.75,3
25834,2023-09-27,03:30,03:45,1006.75,391.75,505.25,695.75,0.0,30.75,0.0,2654.75,1403.25,962.25,9.75,364.75,3
25835,2023-09-27,03:45,04:00,1008.25,402.5,467.5,699.75,0.0,31.25,0.0,2697.25,1398.5,964.25,15.5,367.0,3
25836,2023-09-27,04:00,04:15,1007.5,400.0,470.0,690.5,0.0,32.0,0.0,2723.0,1378.25,1024.5,0.5,367.75,4
25837,2023-09-27,04:15,04:30,1009.0,400.75,453.75,657.25,0.0,32.0,0.0,2726.0,1400.25,1022.75,0.25,369.5,4
25838,2023-09-27,04:30,04:45,1009.25,411.25,411.25,600.75,0.0,32.0,0.0,2739.0,1467.5,1033.0,12.0,370.75,4
25839,2023-09-27,04:45,05:00,1010.0,412.75,384.25,548.0,0.0,32.0,0.0,2731.75,1497.5,1065.0,5.5,370.25,4
25840,2023-09-27,05:00,05:15,1022.5,412.75,344.75,502.25,0.0,32.0,0.0,2736.75,1543.75,1211.0,3.5,360.5,5
25841,2023-09-27,05:15,05:30,1027.75,415.0,315.75,462.5,0.0,32.0,0.0,2754.75,1661.5,1229.5,6.75,359.0,5
25842,2023-09-27,05:30,05:45,1032.25,425.75,293.25,404.25,0.0,32.0,0.0,2789.25,1725.5,1271.0,78.25,358.5,5
25843,2023-09-27,05:45,06:00,1039.75,419.0,270.5,364.25,0.0,32.25,0.0,2813.0,1869.0,1345.75,174.75,359.25,5
25844,2023-09-27,06:00,06:15,1067.75,417.0,244.0,323.0,0.0,34.0,0.0,2827.0,2040.0,1634.5,428.5,352.0,6
25845,2023-09-27,06:15,06:30,1079.0,407.75,225.75,290.25,0.0,34.5,0.0,2832.75,2147.25,1796.0,496.5,381.5,6
25846,2023-09-27,06:30,06:45,1085.75,450.0,185.5,266.0,0.0,34.5,0.0,2847.25,2194.75,1949.0,840.75,395.25,6
25847,2023-09-27,06:45,07:00,1098.5,479.5,141.5,250.0,2.25,34.5,0.0,2852.5,2200.0,2003.0,1017.75,396.75,6
25848,2023-09-27,07:00,07:15,1104.75,451.5,165.0,246.25,7.0,35.0,0.0,2849.0,2221.0,2024.0,1449.25,397.0,7
25849,2023-09-27,07:15,07:30,1109.5,437.5,173.75,265.75,47.25,35.0,0.0,2851.5,2233.75,2025.0,1492.25,395.0,7
25850,2023-09-27,07:30,07:45,1112.75,438.75,143.75,291.75,243.25,35.75,0.0,2851.0,2236.25,2031.25,1483.5,385.75,7
25851,2023-09-27,07:45,08:00,1113.0,428.25,112.75,289.25,547.0,36.0,0.0,2844.75,2225.0,2034.25,1477.0,361.5,7
25852,2023-09-27,08:00,08:15,1109.5,433.25,87.0,290.5,921.75,35.75,0.0,2854.75,2216.75,2018.25,1307.75,353.75,8
25853,2023-09-27,08:15,08:30,1108.75,410.0,80.25,284.0,1367.5,35.75,0.0,2855.5,2219.5,2013.5,1197.25,352.0,8
25854,2023-09-27,08:30,08:45,1103.5,375.5,69.25,276.75,1825.25,35.75,0.0,2855.0,2206.75,2005.25,825.75,351.25,8
25855,2023-09-27,08:45,09:00,1099.0,376.0,54.0,289.5,2341.75,35.25,0.0,2838.0,2174.0,1972.75,447.25,348.5,8
25856,2023-09-27,09:00,09:15,1084.5,437.0,41.75,289.25,2886.25,33.5,0.0,2802.0,2119.0,1840.75,434.5,341.75,9
25857,2023-09-27,09:15,09:30,1076.5,404.5,41.5,267.25,3423.25,32.5,0.0,2731.0,2070.25,1676.0,202.75,335.5,9
25858,2023-09-27,09:30,09:45,1070.0,407.0,41.5,222.75,3961.25,32.25,0.0,2616.5,2018.75,1559.5,124.5,345.5,9
25859,2023-09-27,09:45,10:00,1068.25,407.5,45.5,197.75,4496.0,32.25,0.0,2597.5,1948.25,1460.0,85.25,345.0,9
25860,2023-09-27,10:00,10:15,1051.5,434.0,46.5,209.5,4990.0,33.0,0.0,2603.0,1907.25,1247.5,208.0,345.75,10
25861,2023-09-27,10:15,10:30,1049.0,413.25,40.75,224.25,5444.0,33.25,0.0,2601.5,1887.25,1180.5,214.0,344.75,10
25862,2023-09-27,10:30,10:45,1049.0,420.75,32.0,212.25,5863.75,32.0,0.0,2580.25,1865.75,1187.25,125.0,338.5,10
25863,2023-09-27,10:45,11:00,1047.75,397.25,34.0,206.25,6269.5,30.25,0.0,2492.75,1830.25,1163.25,107.0,334.0,10
25864,2023-09-27,11:00,11:15,1035.0,424.0,37.25,182.0,6684.25,29.75,0.0,2355.0,1783.5,1135.75,142.0,331.25,11
25865,2023-09-27,11:15,11:30,1032.25,409.25,40.25,162.25,7102.5,29.75,0.0,2278.75,1694.75,1139.25,66.25,331.75,11
25866,2023-09-27,11:30,11:45,1029.5,407.5,51.25,170.0,7452.75,29.75,0.0,2259.0,1661.75,1130.0,58.75,331.75,11
25867,2023-09-27,11:45,12:00,1026.75,408.75,44.25,202.0,7751.25,29.25,0.0,2247.25,1543.75,1093.25,32.75,331.0,11
