,Datum,Anfang,Ende,Gesamt (Netzlast) [MWh] Originalauflösungen,Residuallast [MWh] Originalauflösungen,Pumpspeicher [MWh] Originalauflösungen
30351,2023-11-13,03:45,04:00,10439.75,8292.5,954.75
30352,2023-11-13,04:00,04:15,10601.0,8381.25,1002.5
30353,2023-11-13,04:15,04:30,10609.0,8332.75,969.25
30354,2023-11-13,04:30,04:45,10775.0,8448.5,854.25
30355,2023-11-13,04:45,05:00,10942.5,8575.75,747.0
30356,2023-11-13,05:00,05:15,11310.25,8883.5,422.5
30357,2023-11-13,05:15,05:30,11474.75,8991.25,344.25
30358,2023-11-13,05:30,05:45,11727.75,9183.25,87.5
30359,2023-11-13,05:45,06:00,12201.5,9506.25,8.5
30360,2023-11-13,06:00,06:15,13081.0,10238.5,46.25
30361,2023-11-13,06:15,06:30,13670.5,10787.25,3.25
30362,2023-11-13,06:30,06:45,14175.25,11288.75,1.25
30363,2023-11-13,06:45,07:00,14632.75,11706.0,0.75
30364,2023-11-13,07:00,07:15,15180.0,12243.0,0.5
30365,2023-11-13,07:15,07:30,15449.75,12475.75,0.25
30366,2023-11-13,07:30,07:45,15573.75,12562.75,0.25
30367,2023-11-13,07:45,08:00,15785.25,12745.25,0.25
30368,2023-11-13,08:00,08:15,16035.0,12898.25,0.25
30369,2023-11-13,08:15,08:30,16193.5,12887.5,0.5
30370,2023-11-13,08:30,08:45,16378.0,12910.25,1.5
30371,2023-11-13,08:45,09:00,16462.25,12810.25,1.5
30372,2023-11-13,09:00,09:15,16356.75,12495.75,0.75
30373,2023-11-13,09:15,09:30,16492.25,12507.0,0.5
30374,2023-11-13,09:30,09:45,16519.5,12377.5,1.25
30375,2023-11-13,09:45,10:00,16587.75,12226.75,1.75
30376,2023-11-13,10:00,10:15,16636.5,12025.75,2.0
30377,2023-11-13,10:15,10:30,16663.5,11800.5,2.0
30378,2023-11-13,10:30,10:45,16769.5,11734.25,1.75
30379,2023-11-13,10:45,11:00,16856.75,11692.0,1.75
30380,2023-11-13,11:00,11:15,16976.75,11723.25,1.75
30381,2023-11-13,11:15,11:30,17002.0,11637.0,3.75
30382,2023-11-13,11:30,11:45,17056.25,11511.0,3.5
30383,2023-11-13,11:45,12:00,17106.75,11423.5,3.5
30384,2023-11-13,12:00,12:15,16931.0,11026.75,2.0
30385,2023-11-13,12:15,12:30,17037.5,10908.25,2.5
30386,2023-11-13,12:30,12:45,17083.0,10755.75,4.0
30387,2023-11-13,12:45,13:00,17155.75,10620.25,54.25
30388,2023-11-13,13:00,13:15,17121.5,10320.0,3.25
30389,2023-11-13,13:15,13:30,17061.75,9982.0,2.5
30390,2023-11-13,13:30,13:45,16950.75,9632.5,24.0
30391,2023-11-13,13:45,14:00,16757.5,9226.25,131.75
30392,2023-11-13,14:00,14:15,16750.5,8934.0,50.0
30393,2023-11-13,14:15,14:30,16783.5,8723.25,110.5
30394,2023-11-13,14:30,14:45,16830.0,8555.25,263.0
30395,2023-11-13,14:45,15:00,16834.5,8437.25,307.75
30396,2023-11-13,15:00,15:15,16646.25,8126.5,74.0
30397,2023-11-13,15:15,15:30,16626.5,7866.25,102.25
30398,2023-11-13,15:30,15:45,16657.75,7825.5,126.75
30399,2023-11-13,15:45,16:00,16609.75,7672.25,89.0
30400,2023-11-13,16:00,16:15,16554.25,7512.25,26.0
30401,2023-11-13,16:15,16:30,16649.0,7475.75,37.25
30402,2023-11-13,16:30,16:45,16748.0,7446.5,36.0
30403,2023-11-13,16:45,17:00,16851.5,7356.0,47.0
30404,2023-11-13,17:00,17:15,17031.5,7374.75,39.75
30405,2023-11-13,17:15,17:30,17207.25,7264.25,26.25
30406,2023-11-13,17:30,17:45,17244.5,7163.25,54.5
30407,2023-11-13,17:45,18:00,17248.5,7158.5,89.25
30408,2023-11-13,18:00,18:15,17128.0,7189.25,17.25
30409,2023-11-13,18:15,18:30,16972.25,7115.5,27.5
30410,2023-11-13,18:30,18:45,16910.0,7078.5,9.75
30411,2023-11-13,18:45,19:00,16758.5,7041.0,14.0
30412,2023-11-13,19:00,19:15,16741.0,6979.5,22.25
30413,2023-11-13,19:15,19:30,16644.5,6658.75,55.5
30414,2023-11-13,19:30,19:45,16509.75,6490.0,85.5
30415,2023-11-13,19:45,20:00,16298.0,6339.75,209.5
30416,2023-11-13,20:00,20:15,15919.0,5869.5,182.0
30417,2023-11-13,20:15,20:30,15609.5,5540.5,202.0
30418,2023-11-13,20:30,20:45,15412.5,5183.5,339.25
30419,2023-11-13,20:45,21:00,15282.5,5017.5,440.75
30420,2023-11-13,21:00,21:15,15109.75,4736.5,314.5
30421,2023-11-13,21:15,21:30,14919.5,4467.25,436.25
30422,2023-11-13,21:30,21:45,14665.0,4098.0,562.5
30423,2023-11-13,21:45,22:00,14465.0,3909.0,662.75
30424,2023-11-13,22:00,22:15,14275.5,3862.75,401.0
30425,2023-11-13,22:15,22:30,14074.0,3597.25,351.0
30426,2023-11-13,22:30,22:45,13885.25,3362.0,422.75
30427,2023-11-13,22:45,23:00,13622.75,3155.5,522.5
30428,2023-11-13,23:00,23:15,13274.25,2760.25,699.0
30429,2023-11-13,23:15,23:30,13149.0,2470.0,835.75
30430,2023-11-13,23:30,23:45,12979.75,2244.5,962.75
30431,2023-11-13,23:45,00:00,12753.0,2000.5,1092.5
30432,2023-11-14,00:00,00:15,12440.75,1707.25,1091.5
30433,2023-11-14,00:15,00:30,12242.25,1423.75,1110.5
30434,2023-11-14,00:30,00:45,12066.25,1451.75,1164.0
30435,2023-11-14,00:45,01:00,11896.5,1362.75,1232.0
30436,2023-11-14,01:00,01:15,11762.25,1380.75,1227.75
30437,2023-11-14,01:15,01:30,11691.5,1237.25,1206.25
30438,2023-11-14,01:30,01:45,11614.75,1101.5,1255.5
30439,2023-11-14,01:45,02:00,11593.25,1031.25,1354.0
30440,2023-11-14,02:00,02:15,11386.5,1187.25,1418.5
30441,2023-11-14,02:15,02:30,11445.0,1453.5,1446.5
30442,2023-11-14,02:30,02:45,11451.0,1423.5,1450.5
30443,2023-11-14,02:45,03:00,11543.75,1523.25,1495.25
30444,2023-11-14,03:00,03:15,11432.75,1445.5,1502.25
30445,2023-11-14,03:15,03:30,11551.25,1744.0,1427.75
30446,2023-11-14,03:30,03:45,11552.0,1746.5,1425.25
30447,2023-11-14,03:45,04:00,11624.75,1881.75,1392.25
30448,2023-11-14,04:00,04:15,11664.5,1836.0,1411.75
30449,2023-11-14,04:15,04:30,11776.0,1885.0,1383.0
30450,2023-11-14,04:30,04:45,11958.25,2057.0,1358.75
30451,2023-11-14,04:45,05:00,12162.5,2117.25,1344.25
30452,2023-11-14,05:00,05:15,12618.0,1915.5,1361.25
30453,2023-11-14,05:15,05:30,12822.5,1571.0,1342.75
30454,2023-11-14,05:30,05:45,13147.5,1734.25,1208.25
30455,2023-11-14,05:45,06:00,13595.5,2035.0,1065.75
30456,2023-11-14,06:00,06:15,14257.75,2355.25,854.5
30457,2023-11-14,06:15,06:30,14795.5,2740.25,388.0
30458,2023-11-14,06:30,06:45,15113.0,3247.25,272.5
30459,2023-11-14,06:45,07:00,15391.25,3776.25,93.0
30460,2023-11-14,07:00,07:15,15711.0,4266.75,138.75
30461,2023-11-14,07:15,07:30,15898.0,4525.5,61.0
30462,2023-11-14,07:30,07:45,16068.75,4693.25,60.75
30463,2023-11-14,07:45,08:00,16363.0,4945.75,62.5
30464,2023-11-14,08:00,08:15,16407.25,4845.75,60.0
30465,2023-11-14,08:15,08:30,16662.75,5029.75,22.75
30466,2023-11-14,08:30,08:45,16737.75,5024.75,18.0
30467,2023-11-14,08:45,09:00,16844.0,5041.25,17.75
30468,2023-11-14,09:00,09:15,16729.0,4792.25,35.0
30469,2023-11-14,09:15,09:30,16794.0,4698.0,19.25
30470,2023-11-14,09:30,09:45,16830.0,4623.25,122.0
30471,2023-11-14,09:45,10:00,16967.25,4573.0,183.5
30472,2023-11-14,10:00,10:15,16925.25,4392.5,243.0
30473,2023-11-14,10:15,10:30,16946.0,4379.75,446.0
30474,2023-11-14,10:30,10:45,16981.5,4418.75,536.25
30475,2023-11-14,10:45,11:00,17028.5,4418.0,584.25
30476,2023-11-14,11:00,11:15,17066.0,4495.25,598.25
30477,2023-11-14,11:15,11:30,17138.0,4587.0,336.25
30478,2023-11-14,11:30,11:45,17244.0,4624.5,311.0
30479,2023-11-14,11:45,12:00,17236.5,4675.0,409.5
30480,2023-11-14,12:00,12:15,17122.75,4449.25,439.0
30481,2023-11-14,12:15,12:30,17151.25,4511.75,435.0
30482,2023-11-14,12:30,12:45,17003.0,4535.75,370.75
30483,2023-11-14,12:45,13:00,16953.75,4793.75,351.0
30484,2023-11-14,13:00,13:15,16963.25,4739.5,430.0
30485,2023-11-14,13:15,13:30,16933.0,4982.25,371.5
30486,2023-11-14,13:30,13:45,16743.25,5059.75,272.5
30487,2023-11-14,13:45,14:00,16638.25,5279.75,271.0
30488,2023-11-14,14:00,14:15,16745.0,5629.75,381.25
30489,2023-11-14,14:15,14:30,16700.0,5834.5,222.5
30490,2023-11-14,14:30,14:45,16581.75,5994.5,179.5
30491,2023-11-14,14:45,15:00,16524.75,6216.75,182.5
30492,2023-11-14,15:00,15:15,16553.0,6671.25,226.0
30493,2023-11-14,15:15,15:30,16479.75,6875.25,125.0
30494,2023-11-14,15:30,15:45,16317.75,7038.0,104.0
30495,2023-11-14,15:45,16:00,16237.0,7190.75,102.0
30496,2023-11-14,16:00,16:15,16444.0,7582.5,111.75
30497,2023-11-14,16:15,16:30,16563.5,7973.25,96.0
30498,2023-11-14,16:30,16:45,16665.0,8344.25,9.25
30499,2023-11-14,16:45,17:00,16835.0,8792.25,0.5
30500,2023-11-14,17:00,17:15,17098.5,9283.75,0.75
30501,2023-11-14,17:15,17:30,17172.75,9553.75,0.75
30502,2023-11-14,17:30,17:45,17156.25,9725.5,1.5
30503,2023-11-14,17:45,18:00,17036.0,9794.0,1.75
30504,2023-11-14,18:00,18:15,16882.0,9706.75,22.0
30505,2023-11-14,18:15,18:30,16779.5,9739.5,41.25
30506,2023-11-14,18:30,18:45,16679.5,9775.75,24.25
30507,2023-11-14,18:45,19:00,16575.0,9873.5,1.25
30508,2023-11-14,19:00,19:15,16567.0,9955.0,1.25
30509,2023-11-14,19:15,19:30,16465.5,9953.5,1.75
30510,2023-11-14,19:30,19:45,16312.25,9887.25,38.75
30511,2023-11-14,19:45,20:00,16140.75,9783.5,36.0
30512,2023-11-14,20:00,20:15,15828.5,9555.25,3.0
30513,2023-11-14,20:15,20:30,15598.75,9376.75,1.75
30514,2023-11-14,20:30,20:45,15345.0,9157.25,18.0
30515,2023-11-14,20:45,21:00,15045.75,8846.75,21.0
30516,2023-11-14,21:00,21:15,14793.25,8581.75,28.0
30517,2023-11-14,21:15,21:30,14566.75,8337.25,13.0
30518,2023-11-14,21:30,21:45,14289.5,8078.75,6.0
30519,2023-11-14,21:45,22:00,14035.25,7828.0,120.5
30520,2023-11-14,22:00,22:15,13821.5,7644.5,115.75
30521,2023-11-14,22:15,22:30,13700.5,7477.75,61.0
30522,2023-11-14,22:30,22:45,13452.25,7208.25,146.75
30523,2023-11-14,22:45,23:00,13181.25,6919.25,239.25
30524,2023-11-14,23:00,23:15,12853.25,6567.75,241.75
30525,2023-11-14,23:15,23:30,12668.75,6435.0,328.75
30526,2023-11-14,23:30,23:45,12489.75,6277.25,497.5
30527,2023-11-14,23:45,00:00,12281.5,6079.25,707.25
30528,2023-11-15,00:00,00:15,11998.75,5916.5,728.25
30529,2023-11-15,00:15,00:30,11938.5,5809.0,749.0
30530,2023-11-15,00:30,00:45,11883.25,5719.5,1055.5
30531,2023-11-15,00:45,01:00,11735.0,5587.5,1153.5
30532,2023-11-15,01:00,01:15,11659.0,5537.5,1125.25
30533,2023-11-15,01:15,01:30,11611.5,5348.75,1308.25
30534,2023-11-15,01:30,01:45,11576.0,5314.0,1425.75
30535,2023-11-15,01:45,02:00,11592.75,5337.5,1477.0
30536,2023-11-15,02:00,02:15,11550.0,5315.25,1345.75
30537,2023-11-15,02:15,02:30,11557.0,5330.75,1347.0
30538,2023-11-15,02:30,02:45,11639.25,5386.0,1291.25
30539,2023-11-15,02:45,03:00,11672.5,5386.5,1286.5
30540,2023-11-15,03:00,03:15,11713.5,5400.25,1319.25
30541,2023-11-15,03:15,03:30,11709.75,5371.0,1317.75
30542,2023-11-15,03:30,03:45,11767.25,5377.5,1312.75
30543,2023-11-15,03:45,04:00,11818.25,5452.25,1301.0
30544,2023-11-15,04:00,04:15,11970.0,5585.0,1257.0
30545,2023-11-15,04:15,04:30,11975.75,5643.75,1194.25
30546,2023-11-15,04:30,04:45,12093.25,5805.0,1196.75
30547,2023-11-15,04:45,05:00,12342.5,6041.25,1004.75
30548,2023-11-15,05:00,05:15,12684.0,6457.5,1066.75
30549,2023-11-15,05:15,05:30,12866.25,6746.25,1056.5
30550,2023-11-15,05:30,05:45,13055.25,6989.5,888.0
30551,2023-11-15,05:45,06:00,13461.0,7429.75,710.75
30552,2023-11-15,06:00,06:15,14318.5,8284.5,570.5
30553,2023-11-15,06:15,06:30,14812.75,8885.25,220.0
30554,2023-11-15,06:30,06:45,15204.25,9369.75,58.75
30555,2023-11-15,06:45,07:00,15550.25,9848.0,19.25
30556,2023-11-15,07:00,07:15,16001.0,10446.25,15.75
30557,2023-11-15,07:15,07:30,16217.25,10770.5,3.0
30558,2023-11-15,07:30,07:45,16347.25,10982.25,4.25
30559,2023-11-15,07:45,08:00,16450.0,11156.5,2.75
30560,2023-11-15,08:00,08:15,16603.0,11400.5,2.5
30561,2023-11-15,08:15,08:30,16723.25,11609.5,2.25
30562,2023-11-15,08:30,08:45,16761.75,11689.75,3.5
30563,2023-11-15,08:45,09:00,16796.5,11680.25,3.5
30564,2023-11-15,09:00,09:15,16754.5,11527.5,3.25
30565,2023-11-15,09:15,09:30,16773.0,11415.0,2.25
30566,2023-11-15,09:30,09:45,16843.75,11330.75,2.25
30567,2023-11-15,09:45,10:00,16827.75,11166.25,5.5
30568,2023-11-15,10:00,10:15,16846.5,11067.5,4.5
30569,2023-11-15,10:15,10:30,16875.25,10959.5,4.75
30570,2023-11-15,10:30,10:45,16905.5,10790.25,13.0
30571,2023-11-15,10:45,11:00,16998.25,10781.25,39.5
30572,2023-11-15,11:00,11:15,17054.5,10761.0,65.5
30573,2023-11-15,11:15,11:30,17063.0,10607.5,93.5
30574,2023-11-15,11:30,11:45,17139.5,10602.75,183.5
30575,2023-11-15,11:45,12:00,17155.25,10626.5,196.75
30576,2023-11-15,12:00,12:15,16946.75,10384.25,24.0
30577,2023-11-15,12:15,12:30,16889.0,10367.25,24.25
30578,2023-11-15,12:30,12:45,16874.75,10370.75,44.75
30579,2023-11-15,12:45,13:00,16762.25,10268.0,46.25
30580,2023-11-15,13:00,13:15,16750.0,10279.0,7.75
30581,2023-11-15,13:15,13:30,16621.75,10088.25,6.75
30582,2023-11-15,13:30,13:45,16466.0,10053.5,34.25
30583,2023-11-15,13:45,14:00,16278.25,9906.75,103.75
30584,2023-11-15,14:00,14:15,16203.5,9926.25,139.75
30585,2023-11-15,14:15,14:30,16202.5,9991.5,80.0
30586,2023-11-15,14:30,14:45,16144.0,10171.25,67.0
30587,2023-11-15,14:45,15:00,16100.0,10433.0,70.25
30588,2023-11-15,15:00,15:15,16234.5,10745.75,77.0
30589,2023-11-15,15:15,15:30,16100.0,10868.25,41.75
30590,2023-11-15,15:30,15:45,16032.0,11008.5,19.25
30591,2023-11-15,15:45,16:00,16012.5,11099.0,18.0
30592,2023-11-15,16:00,16:15,16119.75,11198.75,18.0
30593,2023-11-15,16:15,16:30,16110.75,11177.5,17.75
30594,2023-11-15,16:30,16:45,16238.75,11249.0,17.75
30595,2023-11-15,16:45,17:00,16461.75,11374.25,20.75
30596,2023-11-15,17:00,17:15,16664.75,11407.25,17.75
30597,2023-11-15,17:15,17:30,16786.5,11343.25,1.5
30598,2023-11-15,17:30,17:45,16899.5,11281.25,1.5
30599,2023-11-15,17:45,18:00,16899.5,11078.75,1.75
30600,2023-11-15,18:00,18:15,16804.5,10919.25,1.5
30601,2023-11-15,18:15,18:30,16706.0,10650.75,1.75
30602,2023-11-15,18:30,18:45,16662.5,10473.0,1.5
30603,2023-11-15,18:45,19:00,16620.75,10274.75,8.25
30604,2023-11-15,19:00,19:15,16519.0,9942.25,0.75
30605,2023-11-15,19:15,19:30,16454.0,9764.25,5.75
30606,2023-11-15,19:30,19:45,16343.5,9575.5,45.5
30607,2023-11-15,19:45,20:00,16143.75,9271.0,76.5
30608,2023-11-15,20:00,20:15,15878.75,8917.5,5.0
30609,2023-11-15,20:15,20:30,15661.25,8553.25,21.0
30610,2023-11-15,20:30,20:45,15442.25,8304.25,51.75
30611,2023-11-15,20:45,21:00,15250.25,8008.25,176.5
30612,2023-11-15,21:00,21:15,15085.75,7753.5,40.25
30613,2023-11-15,21:15,21:30,14891.5,7505.25,62.75
30614,2023-11-15,21:30,21:45,14655.5,7292.25,197.25
30615,2023-11-15,21:45,22:00,14428.25,7061.25,493.75
30616,2023-11-15,22:00,22:15,14164.75,6951.0,108.75
30617,2023-11-15,22:15,22:30,13960.0,6674.5,148.75
30618,2023-11-15,22:30,22:45,13881.0,6464.5,424.5
30619,2023-11-15,22:45,23:00,13617.25,6192.75,588.5
30620,2023-11-15,23:00,23:15,13242.25,5861.25,757.75
30621,2023-11-15,23:15,23:30,13050.75,5611.5,972.75
30622,2023-11-15,23:30,23:45,12933.0,5452.75,1206.5
30623,2023-11-15,23:45,00:00,12791.0,5208.5,1431.5
30624,2023-11-16,00:00,00:15,12279.75,4492.0,1036.5
30625,2023-11-16,00:15,00:30,12511.0,4662.5,1194.0
30626,2023-11-16,00:30,00:45,12494.75,4530.5,1429.25
30627,2023-11-16,00:45,01:00,12447.25,4381.75,1599.25
30628,2023-11-16,01:00,01:15,12244.75,4141.5,1473.75
30629,2023-11-16,01:15,01:30,12107.25,3931.75,1538.0
30630,2023-11-16,01:30,01:45,12134.0,3914.75,1498.25
30631,2023-11-16,01:45,02:00,12115.25,3886.5,1543.0
30632,2023-11-16,02:00,02:15,11916.5,3685.75,1653.0
30633,2023-11-16,02:15,02:30,11876.75,3559.75,1703.5
30634,2023-11-16,02:30,02:45,11919.25,3600.25,1647.5
30635,2023-11-16,02:45,03:00,12043.25,3751.25,1607.75
30636,2023-11-16,03:00,03:15,12113.75,3832.0,1662.5
30637,2023-11-16,03:15,03:30,12186.0,3930.25,1610.5
30638,2023-11-16,03:30,03:45,12226.5,3984.5,1595.25
30639,2023-11-16,03:45,04:00,12303.25,4174.75,1486.5
30640,2023-11-16,04:00,04:15,12423.5,4404.5,1576.25
30641,2023-11-16,04:15,04:30,12444.5,4507.5,1501.0
30642,2023-11-16,04:30,04:45,12480.25,4704.25,1110.25
30643,2023-11-16,04:45,05:00,12566.5,5030.75,881.0
30644,2023-11-16,05:00,05:15,12770.5,5346.0,983.0
30645,2023-11-16,05:15,05:30,12874.0,5552.0,688.5
30646,2023-11-16,05:30,05:45,12991.0,5797.25,464.0
30647,2023-11-16,05:45,06:00,13534.5,6445.5,477.5
30648,2023-11-16,06:00,06:15,14411.5,7362.0,563.75
30649,2023-11-16,06:15,06:30,14971.0,8101.75,159.75
30650,2023-11-16,06:30,06:45,15334.25,8705.25,45.0
30651,2023-11-16,06:45,07:00,15554.25,9115.75,6.5
30652,2023-11-16,07:00,07:15,16118.25,9864.5,77.75
30653,2023-11-16,07:15,07:30,16370.25,10222.25,15.5
30654,2023-11-16,07:30,07:45,16605.75,10641.25,14.5
30655,2023-11-16,07:45,08:00,16693.75,10870.5,17.5
30656,2023-11-16,08:00,08:15,16837.25,10921.25,25.25
30657,2023-11-16,08:15,08:30,17032.0,11132.75,9.25
30658,2023-11-16,08:30,08:45,17101.75,11181.0,18.25
30659,2023-11-16,08:45,09:00,17060.75,11118.25,18.5
30660,2023-11-16,09:00,09:15,16899.75,10945.0,7.0
30661,2023-11-16,09:15,09:30,16921.0,10881.5,7.0
30662,2023-11-16,09:30,09:45,16969.75,10887.5,25.75
30663,2023-11-16,09:45,10:00,17237.5,11134.5,169.0
30664,2023-11-16,10:00,10:15,17262.0,11102.0,71.5
30665,2023-11-16,10:15,10:30,17261.75,11169.5,96.0
30666,2023-11-16,10:30,10:45,17261.25,11315.75,98.25
30667,2023-11-16,10:45,11:00,17204.0,11436.25,107.75
30668,2023-11-16,11:00,11:15,17126.75,11475.25,10.5
30669,2023-11-16,11:15,11:30,17082.25,11515.0,3.25
30670,2023-11-16,11:30,11:45,17145.25,11723.0,3.25
30671,2023-11-16,11:45,12:00,17113.0,11788.5,1.25
30672,2023-11-16,12:00,12:15,17099.5,11949.25,26.75
30673,2023-11-16,12:15,12:30,17056.5,12032.5,143.75
30674,2023-11-16,12:30,12:45,17063.75,12239.25,66.0
30675,2023-11-16,12:45,13:00,16976.0,12391.0,55.0
30676,2023-11-16,13:00,13:15,17099.0,12737.5,94.25
30677,2023-11-16,13:15,13:30,16958.5,12826.0,66.25
30678,2023-11-16,13:30,13:45,16771.25,12895.75,16.5
30679,2023-11-16,13:45,14:00,16618.5,12982.0,10.5
30680,2023-11-16,14:00,14:15,16708.5,13288.25,13.25
30681,2023-11-16,14:15,14:30,16704.0,13485.5,22.75
30682,2023-11-16,14:30,14:45,16614.5,13611.25,19.5
30683,2023-11-16,14:45,15:00,16508.25,13720.5,19.75
30684,2023-11-16,15:00,15:15,16496.25,13887.75,2.5
30685,2023-11-16,15:15,15:30,16443.25,13991.25,1.5
30686,2023-11-16,15:30,15:45,16426.5,14078.25,1.5
30687,2023-11-16,15:45,16:00,16416.25,14154.25,1.75
30688,2023-11-16,16:00,16:15,16457.25,14262.0,1.75
30689,2023-11-16,16:15,16:30,16468.25,14260.0,1.75
30690,2023-11-16,16:30,16:45,16606.25,14408.75,1.5
30691,2023-11-16,16:45,17:00,16797.25,14576.5,0.75
30692,2023-11-16,17:00,17:15,16858.0,14626.0,0.75
30693,2023-11-16,17:15,17:30,16915.5,14627.5,1.5
30694,2023-11-16,17:30,17:45,16944.5,14629.0,1.5
30695,2023-11-16,17:45,18:00,16952.75,14589.75,1.25
30696,2023-11-16,18:00,18:15,16816.5,14377.25,1.75
30697,2023-11-16,18:15,18:30,16661.5,14170.25,1.75
30698,2023-11-16,18:30,18:45,16621.5,14134.5,2.5
30699,2023-11-16,18:45,19:00,16588.25,14103.75,2.5
30700,2023-11-16,19:00,19:15,16460.0,13914.0,2.25
30701,2023-11-16,19:15,19:30,16320.25,13722.25,2.25
30702,2023-11-16,19:30,19:45,16156.5,13554.0,2.75
30703,2023-11-16,19:45,20:00,15928.75,13307.75,2.75
30704,2023-11-16,20:00,20:15,15714.75,13102.25,15.5
30705,2023-11-16,20:15,20:30,15462.0,12814.0,6.25
30706,2023-11-16,20:30,20:45,15219.5,12570.25,23.5
30707,2023-11-16,20:45,21:00,14981.25,12303.75,61.0
30708,2023-11-16,21:00,21:15,14776.5,12071.75,19.75
30709,2023-11-16,21:15,21:30,14560.25,11860.0,6.75
30710,2023-11-16,21:30,21:45,14397.5,11702.0,36.0
30711,2023-11-16,21:45,22:00,14170.0,11468.25,93.0
30712,2023-11-16,22:00,22:15,14057.75,11406.5,168.25
30713,2023-11-16,22:15,22:30,13858.75,11220.25,126.75
30714,2023-11-16,22:30,22:45,13601.25,10968.75,235.5
30715,2023-11-16,22:45,23:00,13372.25,10731.0,239.75
30716,2023-11-16,23:00,23:15,13055.75,10391.5,479.0
30717,2023-11-16,23:15,23:30,12987.25,10354.75,472.0
30718,2023-11-16,23:30,23:45,12832.5,10212.5,621.25
30719,2023-11-16,23:45,00:00,12572.75,9925.5,808.25
30720,2023-11-17,00:00,00:15,12380.25,9682.0,384.0
30721,2023-11-17,00:15,00:30,12258.0,9530.75,553.0
30722,2023-11-17,00:30,00:45,12129.0,9393.75,628.0
30723,2023-11-17,00:45,01:00,11989.5,9270.0,867.25
30724,2023-11-17,01:00,01:15,11982.75,9247.25,685.25
30725,2023-11-17,01:15,01:30,11837.25,9104.25,839.5
30726,2023-11-17,01:30,01:45,11737.0,8897.25,901.75
30727,2023-11-17,01:45,02:00,11778.0,8853.5,1103.5
30728,2023-11-17,02:00,02:15,11704.75,8724.5,1271.75
30729,2023-11-17,02:15,02:30,11679.5,8562.75,1494.5
30730,2023-11-17,02:30,02:45,11732.0,8505.0,1601.5
30731,2023-11-17,02:45,03:00,11805.0,8508.75,1596.25
30732,2023-11-17,03:00,03:15,11839.75,8523.5,1568.25
30733,2023-11-17,03:15,03:30,11835.75,8493.5,1565.5
30734,2023-11-17,03:30,03:45,11925.5,8526.5,1546.75
30735,2023-11-17,03:45,04:00,11913.25,8426.75,1570.0
30736,2023-11-17,04:00,04:15,12083.25,8485.0,1653.75
30737,2023-11-17,04:15,04:30,12059.75,8513.5,1625.75
30738,2023-11-17,04:30,04:45,12192.5,8690.25,1486.25
30739,2023-11-17,04:45,05:00,12415.5,8937.75,1421.5
30740,2023-11-17,05:00,05:15,12686.0,9224.25,1340.25
30741,2023-11-17,05:15,05:30,12832.5,9400.5,1241.5
30742,2023-11-17,05:30,05:45,13053.0,9550.75,1103.75
30743,2023-11-17,05:45,06:00,13396.75,9913.5,929.5
30744,2023-11-17,06:00,06:15,14070.0,10546.5,500.0
30745,2023-11-17,06:15,06:30,14572.0,11052.75,287.25
30746,2023-11-17,06:30,06:45,15024.0,11477.25,80.25
30747,2023-11-17,06:45,07:00,15408.5,11895.25,12.5
30748,2023-11-17,07:00,07:15,15851.0,12399.75,132.75
30749,2023-11-17,07:15,07:30,16090.5,12701.75,54.75
30750,2023-11-17,07:30,07:45,16234.25,12858.75,35.0
30751,2023-11-17,07:45,08:00,16379.0,13004.0,13.0
30752,2023-11-17,08:00,08:15,16653.5,13223.5,3.25
30753,2023-11-17,08:15,08:30,16757.75,13239.0,3.25
30754,2023-11-17,08:30,08:45,16798.0,13222.5,2.75
30755,2023-11-17,08:45,09:00,16883.75,13146.0,2.75
30756,2023-11-17,09:00,09:15,16776.5,12967.0,3.5
30757,2023-11-17,09:15,09:30,16786.5,12899.0,2.75
30758,2023-11-17,09:30,09:45,16790.5,12846.75,14.75
30759,2023-11-17,09:45,10:00,16883.5,12803.5,34.75
30760,2023-11-17,10:00,10:15,16870.0,12674.5,3.5
30761,2023-11-17,10:15,10:30,16880.5,12550.75,9.75
30762,2023-11-17,10:30,10:45,16921.5,12478.75,8.0
30763,2023-11-17,10:45,11:00,16988.5,12454.75,79.5
30764,2023-11-17,11:00,11:15,16953.5,12321.25,42.0
30765,2023-11-17,11:15,11:30,16926.75,12200.75,62.5
30766,2023-11-17,11:30,11:45,16845.25,12041.25,132.25
30767,2023-11-17,11:45,12:00,16837.25,12042.0,164.25
30768,2023-11-17,12:00,12:15,16788.25,12034.75,39.25
30769,2023-11-17,12:15,12:30,16760.0,12037.75,81.75
30770,2023-11-17,12:30,12:45,16788.75,12102.0,81.25
30771,2023-11-17,12:45,13:00,16716.25,12113.75,40.5
30772,2023-11-17,13:00,13:15,16691.25,12224.75,36.25
30773,2023-11-17,13:15,13:30,16570.75,12244.75,49.75
30774,2023-11-17,13:30,13:45,16352.25,12142.25,57.25
30775,2023-11-17,13:45,14:00,16175.5,12128.0,48.25
30776,2023-11-17,14:00,14:15,16158.75,12292.0,64.25
30777,2023-11-17,14:15,14:30,16112.75,12443.25,32.5
30778,2023-11-17,14:30,14:45,16003.25,12530.0,10.25
30779,2023-11-17,14:45,15:00,15984.5,12751.25,4.5
30780,2023-11-17,15:00,15:15,15925.5,12942.0,122.5
30781,2023-11-17,15:15,15:30,15909.25,13154.0,44.75
30782,2023-11-17,15:30,15:45,15906.75,13403.5,8.25
